season,round,constructor,rating_mu,rating_sig,perf_score,place
1997,6,Ferrari,2268,80,2173,3
1997,6,Jordan,2042,80,1957,6
1997,6,McLaren,2079,80,2022,5
1997,6,Minardi,1802,80,1714,9
1997,6,Prost,2104,89,2295,1
1997,6,Sauber,1986,80,2067,4
1997,6,Stewart,1737,89,1778,8
1997,6,Tyrrell,1888,80,1872,7
1997,6,Williams,2371,80,2454,0
1997,7,Arrows,1725,80,1846,7
1997,7,Benetton,2210,80,2313,1
1997,7,Ferrari,2303,80,2442,0
1997,7,Jordan,2077,80,2213,2
1997,7,McLaren,2053,80,1961,6
1997,7,Minardi,1763,80,1594,10
1997,7,Prost,2081,86,2026,5
1997,7,Sauber,2005,80,2072,4
1997,7,Stewart,1725,86,1694,9
1997,7,Tyrrell,1868,80,1800,8
1997,7,Williams,2329,80,2184,3
1997,8,Arrows,1735,80,1771,8
1997,8,Benetton,2216,80,2238,2
1997,8,Ferrari,2334,80,2448,0
1997,8,Jordan,2094,80,2150,3
1997,8,McLaren,2059,80,2082,4
1997,8,Minardi,1782,80,1850,7
1997,8,Prost,2050,84,1959,6
1997,8,Sauber,2007,80,2014,5
1997,8,Stewart,1691,84,1575,10
1997,8,Tyrrell,1836,80,1711,9
1997,8,Williams,2332,80,2340,1
1997,9,Arrows,1787,80,2055,4
1997,9,Benetton,2239,80,2326,1
1997,9,Ferrari,2269,80,1607,10
1997,9,Jordan,2107,80,2154,3
1997,9,McLaren,2093,80,2222,2
1997,9,Minardi,1797,80,1848,7
1997,9,Prost,2042,83,2018,5
1997,9,Sauber,1994,80,1948,6
1997,9,Stewart,1707,83,1761,8
1997,9,Tyrrell,1808,80,1702,9
1997,9,Williams,2361,80,2462,0
1997,10,Arrows,1831,80,1993,5
1997,10,Benetton,2277,80,2442,0
1997,10,Ferrari,2286,80,2335,1
1997,10,Jordan,2104,80,2094,4
1997,10,McLaren,2121,80,2227,2
1997,10,Minardi,1758,80,1597,10
1997,10,Prost,2067,82,2151,3
1997,10,Sauber,1985,80,1951,6
1997,10,Stewart,1722,82,1773,8
1997,10,Tyrrell,1819,80,1859,7
1997,10,Williams,2295,80,1739,9
1997,11,Arrows,1896,80,2301,1
1997,11,Benetton,2225,80,1985,6
1997,11,Ferrari,2263,80,2190,3
1997,11,Jordan,2104,80,2101,4
1997,11,McLaren,2063,80,1742,9
1997,11,Minardi,1781,80,1859,7
1997,11,Prost,2059,81,2033,5
1997,11,Sauber,2027,80,2223,2
1997,11,Stewart,1694,81,1588,10
1997,11,Tyrrell,1814,80,1796,8
1997,11,Williams,2333,80,2449,0
1997,12,Arrows,1925,80,2012,5
1997,12,Benetton,2198,80,2111,4
1997,12,Ferrari,2301,80,2437,0
1997,12,Jordan,2140,80,2305,1
1997,12,McLaren,1992,80,1630,10
1997,12,Minardi,1785,80,1798,8
1997,12,Prost,2008,81,1748,9
1997,12,Sauber,2054,80,2149,3
1997,12,Stewart,1728,81,1860,7
1997,12,Tyrrell,1840,80,1940,6
1997,12,Williams,2315,80,2258,2
1997,13,Arrows,1885,80,1748,9
1997,13,Benetton,2225,80,2315,1
1997,13,Ferrari,2260,80,2115,4
1997,13,Jordan,2145,80,2160,3
1997,13,McLaren,2070,80,2410,0
1997,13,Minardi,1789,80,1806,8
1997,13,Prost,2011,81,2022,5
1997,13,Sauber,2035,80,1969,6
1997,13,Stewart,1758,81,1868,7
1997,13,Tyrrell,1800,80,1627,10
1997,13,Williams,2300,80,2253,2
1997,14,Arrows,1927,80,2073,4
1997,14,Benetton,2178,80,1985,6
1997,14,Ferrari,2241,80,2178,3
1997,14,Jordan,2162,80,2228,2
1997,14,McLaren,2128,80,2297,1
1997,14,Minardi,1807,80,1873,7
1997,14,Prost,1953,80,1643,10
1997,14,Sauber,2033,80,2028,5
1997,14,Stewart,1750,80,1721,9
1997,14,Tyrrell,1801,80,1806,8
1997,14,Williams,2330,80,2438,0
1997,15,Arrows,1982,80,2210,2
1997,15,Benetton,2209,80,2310,1
1997,15,Ferrari,2182,80,1850,8
1997,15,Jordan,2104,80,1651,10
1997,15,McLaren,2089,80,1981,6
1997,15,Minardi,1791,80,1733,9
1997,15,Prost,1997,80,2143,3
1997,15,Sauber,2045,80,2090,4
1997,15,Stewart,1775,80,1872,7
1997,15,Tyrrell,1841,80,2006,5
1997,15,Williams,2355,80,2447,0
1997,16,Arrows,1979,80,1973,6
1997,16,Benetton,2199,80,2168,3
1997,16,Ferrari,2233,80,2417,0
1997,16,Jordan,2088,80,2042,5
1997,16,McLaren,2121,80,2216,2
1997,16,Minardi,1798,80,1823,8
1997,16,Prost,1947,80,1773,9
1997,16,Sauber,2055,80,2090,4
1997,16,Stewart,1746,80,1633,10
1997,16,Tyrrell,1854,80,1896,7
1997,16,Williams,2351,80,2336,1
1997,17,Arrows,1922,80,1655,10
1997,17,Benetton,2207,80,2236,2
1997,17,Ferrari,2218,80,2175,3
1997,17,Jordan,2052,80,1922,7
1997,17,McLaren,2177,80,2416,0
1997,17,Minardi,1786,80,1742,9
1997,17,Prost,1980,80,2082,4
1997,17,Sauber,2051,80,2037,5
1997,17,Stewart,1786,80,1946,6
1997,17,Tyrrell,1848,80,1828,8
1997,17,Williams,2349,80,2340,1
1998,1,Arrows,1900,80,1837,8
1998,1,Benetton,2187,80,2111,4
1998,1,Ferrari,2223,80,2240,2
1998,1,Jordan,2048,80,2035,5
1998,1,McLaren,2229,80,2423,0
1998,1,Minardi,1777,80,1741,9
1998,1,Prost,1978,80,1968,6
1998,1,Sauber,2072,80,2153,3
1998,1,Stewart,1752,80,1633,10
1998,1,Tyrrell,1857,80,1892,7
1998,1,Williams,2347,80,2341,1
1998,2,Arrows,1849,80,1641,10
1998,2,Benetton,2199,80,2241,2
1998,2,Ferrari,2246,80,2324,1
1998,2,Jordan,2032,80,1975,6
1998,2,McLaren,2274,80,2435,0
1998,2,Minardi,1767,80,1731,9
1998,2,Prost,1961,80,1905,7
1998,2,Sauber,2077,80,2098,4
1998,2,Stewart,1802,80,2007,5
1998,2,Tyrrell,1850,80,1822,8
1998,2,Williams,2317,80,2194,3
1998,3,Arrows,1803,80,1635,10
1998,3,Benetton,2209,80,2248,2
1998,3,Ferrari,2284,80,2442,0
1998,3,Jordan,2045,80,2094,4
1998,3,McLaren,2289,80,2338,1
1998,3,Minardi,1759,80,1728,9
1998,3,Prost,1947,80,1898,7
1998,3,Sauber,2095,80,2164,3
1998,3,Stewart,1834,80,1941,6
1998,3,Tyrrell,1843,80,1817,8
1998,3,Williams,2272,80,2059,5
1998,4,Arrows,1835,80,1941,6
1998,4,Benetton,2153,80,1762,9
1998,4,Ferrari,2298,80,2344,1
1998,4,Jordan,2057,80,2099,4
1998,4,McLaren,2323,80,2452,0
1998,4,Minardi,1801,80,2005,5
1998,4,Prost,1935,80,1894,7
1998,4,Sauber,2110,80,2171,3
1998,4,Stewart,1790,80,1628,10
1998,4,Tyrrell,1837,80,1813,8
1998,4,Williams,2270,80,2264,2
1998,5,Arrows,1792,80,1633,10
1998,5,Benetton,2176,80,2248,2
1998,5,Ferrari,2309,80,2349,1
1998,5,Jordan,2027,80,1908,7
1998,5,McLaren,2353,80,2464,0
1998,5,Minardi,1786,80,1733,9
1998,5,Prost,1940,80,1957,6
1998,5,Sauber,2097,80,2044,5
1998,5,Stewart,1853,80,2148,3
1998,5,Tyrrell,1832,80,1814,8
1998,5,Williams,2240,80,2127,4
1998,6,Arrows,1855,80,2146,3
1998,6,Benetton,2209,80,2333,1
1998,6,Ferrari,2301,80,2272,2
1998,6,Jordan,2014,80,1967,6
1998,6,McLaren,2378,80,2476,0
1998,6,Minardi,1805,80,1872,7
1998,6,Prost,1905,80,1750,9
1998,6,Sauber,2085,80,2039,5
1998,6,Stewart,1801,80,1634,10
1998,6,Tyrrell,1828,80,1812,8
1998,6,Williams,2215,80,2122,4
1998,7,Arrows,1893,80,2005,5
1998,7,Benetton,2237,80,2339,1
1998,7,Ferrari,2333,80,2468,0
1998,7,Jordan,1990,80,1898,7
1998,7,McLaren,2316,80,1765,9
1998,7,Minardi,1858,80,2144,3
1998,7,Prost,1886,80,1820,8
1998,7,Sauber,2030,80,1652,10
1998,7,Stewart,1874,80,2224,2
1998,7,Tyrrell,1869,80,2071,4
1998,7,Williams,2172,80,1980,6
1998,8,Arrows,1894,80,1898,7
1998,8,Benetton,2225,80,2181,3
1998,8,Ferrari,2360,80,2465,0
1998,8,Jordan,1962,80,1849,8
1998,8,McLaren,2324,80,2348,1
1998,8,Minardi,1835,80,1764,9
1998,8,Prost,1901,80,1954,6
1998,8,Sauber,2044,80,2088,4
1998,8,Stewart,1911,80,2010,5
1998,8,Tyrrell,1829,80,1664,10
1998,8,Williams,2188,80,2242,2
1998,9,Arrows,1880,80,1836,8
1998,9,Benetton,2231,80,2256,2
1998,9,Ferrari,2385,80,2479,0
1998,9,Jordan,1999,80,2149,3
1998,9,McLaren,2332,80,2357,1
1998,9,Minardi,1872,80,2007,5
1998,9,Prost,1873,80,1766,9
1998,9,Sauber,2015,80,1913,7
1998,9,Stewart,1855,80,1665,10
1998,9,Tyrrell,1855,80,1947,6
1998,9,Williams,2171,80,2110,4
1998,10,Arrows,1837,80,1660,10
1998,10,Benetton,2196,80,2046,5
1998,10,Ferrari,2383,80,2374,1
1998,10,Jordan,2044,80,2229,2
1998,10,McLaren,2363,80,2480,0
1998,10,Minardi,1876,80,1890,7
1998,10,Prost,1889,80,1948,6
1998,10,Sauber,2031,80,2084,4
1998,10,Stewart,1830,80,1758,9
1998,10,Tyrrell,1849,80,1828,8
1998,10,Williams,2171,80,2174,3
1998,11,Arrows,1834,80,1822,8
1998,11,Benetton,2177,80,2111,4
1998,11,Ferrari,2348,80,2204,3
1998,11,Jordan,2084,80,2234,2
1998,11,McLaren,2390,80,2491,0
1998,11,Minardi,1850,80,1755,9
1998,11,Prost,1902,80,1950,6
1998,11,Sauber,2030,80,2027,5
1998,11,Stewart,1789,80,1646,10
1998,11,Tyrrell,1857,80,1886,7
1998,11,Williams,2204,80,2338,1
1998,12,Arrows,1857,80,1943,6
1998,12,Benetton,2150,80,2047,5
1998,12,Ferrari,2377,80,2488,0
1998,12,Jordan,2104,80,2168,3
1998,12,McLaren,2388,80,2379,1
1998,12,Minardi,1809,80,1641,10
1998,12,Prost,1900,80,1890,7
1998,12,Sauber,2043,80,2093,4
1998,12,Stewart,1794,80,1811,8
1998,12,Tyrrell,1834,80,1747,9
1998,12,Williams,2216,80,2259,2
1998,13,Arrows,1908,80,2151,3
1998,13,Benetton,2106,80,1913,7
1998,13,Ferrari,2315,80,1848,8
1998,13,Jordan,2159,80,2462,0
1998,13,McLaren,2336,80,2063,5
1998,13,Minardi,1838,80,1939,6
1998,13,Prost,1934,80,2081,4
1998,13,Sauber,2091,80,2335,1
1998,13,Stewart,1759,80,1627,10
1998,13,Tyrrell,1814,80,1739,9
1998,13,Williams,2227,80,2266,2
1998,14,Arrows,1856,80,1648,10
1998,14,Benetton,2094,80,2051,5
1998,14,Ferrari,2351,80,2465,0
1998,14,Jordan,2197,80,2330,1
1998,14,McLaren,2321,80,2277,2
1998,14,Minardi,1835,80,1824,8
1998,14,Prost,1899,80,1760,9
1998,14,Sauber,2110,80,2175,3
1998,14,Stewart,1786,80,1882,7
1998,14,Tyrrell,1842,80,1953,6
1998,14,Williams,2206,80,2128,4
1998,15,Arrows,1848,80,1823,8
1998,15,Benetton,2112,80,2177,3
1998,15,Ferrari,2355,80,2366,1
1998,15,Jordan,2180,80,2126,4
1998,15,McLaren,2354,80,2472,0
1998,15,Minardi,1815,80,1745,9
1998,15,Prost,1898,80,1895,7
1998,15,Sauber,2097,80,2050,5
1998,15,Stewart,1820,80,1946,6
1998,15,Tyrrell,1803,80,1641,10
1998,15,Williams,2218,80,2262,2
1998,16,Arrows,1805,80,1637,10
1998,16,Benetton,2098,80,2050,5
1998,16,Ferrari,2359,80,2373,1
1998,16,Jordan,2199,80,2262,2
1998,16,McLaren,2383,80,2487,0
1998,16,Minardi,1829,80,1880,7
1998,16,Prost,1911,80,1956,6
1998,16,Sauber,2100,80,2113,4
1998,16,Stewart,1802,80,1738,9
1998,16,Tyrrell,1805,80,1811,8
1998,16,Williams,2214,80,2197,3
1999,1,Arrows,1848,80,2004,5
1999,1,BAR,1878,171,1952,6
1999,1,Benetton,2116,80,2182,3
1999,1,Ferrari,2388,80,2497,0
1999,1,Jordan,2231,80,2354,1
1999,1,McLaren,2317,80,1627,10
1999,1,Minardi,1843,80,1892,7
1999,1,Prost,1877,80,1742,9
1999,1,Sauber,2056,80,1850,8
1999,1,Stewart,1852,80,2081,4
1999,1,Williams,2226,80,2272,2
1999,2,Arrows,1874,80,1958,6
1999,2,BAR,1855,130,1833,8
1999,2,Benetton,2104,80,2057,5
1999,2,Ferrari,2387,80,2386,1
1999,2,Jordan,2241,80,2277,2
1999,2,McLaren,2359,80,2485,0
1999,2,Minardi,1853,80,1892,7
1999,2,Prost,1920,80,2096,4
1999,2,Sauber,1997,80,1674,10
1999,2,Stewart,1830,80,1762,9
1999,2,Williams,2222,80,2205,3
1999,3,Arrows,1829,80,1660,10
1999,3,BAR,1893,111,1963,6
1999,3,Benetton,2107,80,2118,4
1999,3,Ferrari,2412,80,2508,0
1999,3,Jordan,2234,80,2207,3
1999,3,McLaren,2366,80,2386,1
1999,3,Minardi,1863,80,1901,7
1999,3,Prost,1887,80,1771,9
1999,3,Sauber,2007,80,2037,5
1999,3,Stewart,1892,80,2246,2
1999,3,Williams,2171,80,1868,8
1999,4,Arrows,1813,80,1762,9
1999,4,BAR,1878,100,1842,8
1999,4,Benetton,2122,80,2183,3
1999,4,Ferrari,2434,80,2517,0
1999,4,Jordan,2243,80,2277,2
1999,4,McLaren,2371,80,2388,1
1999,4,Minardi,1826,80,1663,10
1999,4,Prost,1929,80,2090,4
1999,4,Sauber,1986,80,1918,7
1999,4,Stewart,1911,80,1964,6
1999,4,Williams,2145,80,2059,5
1999,5,Arrows,1832,80,1894,7
1999,5,BAR,1914,94,2025,5
1999,5,Benetton,2096,80,1992,6
1999,5,Ferrari,2428,80,2408,1
1999,5,Jordan,2220,80,2133,4
1999,5,McLaren,2400,80,2514,0
1999,5,Minardi,1827,80,1831,8
1999,5,Prost,1977,80,2165,3
1999,5,Sauber,1944,80,1778,9
1999,5,Stewart,1860,80,1665,10
1999,5,Williams,2172,80,2266,2
1999,6,Arrows,1815,80,1757,9
1999,6,BAR,1861,89,1663,10
1999,6,Benetton,2142,80,2355,1
1999,6,Ferrari,2405,80,2313,2
1999,6,Jordan,2168,80,1865,8
1999,6,McLaren,2427,80,2525,0
1999,6,Minardi,1854,80,1955,6
1999,6,Prost,1961,80,1913,7
1999,6,Sauber,1964,80,2029,5
1999,6,Stewart,1910,80,2086,4
1999,6,Williams,2177,80,2192,3
1999,7,Arrows,1819,80,1833,8
1999,7,BAR,1887,86,1962,6
1999,7,Benetton,2084,80,1791,9
1999,7,Ferrari,2360,80,2146,4
1999,7,Jordan,2225,80,2487,0
1999,7,McLaren,2422,80,2407,1
1999,7,Minardi,1864,80,1901,7
1999,7,Prost,1978,80,2033,5
1999,7,Sauber,1912,80,1675,10
1999,7,Stewart,1972,80,2244,2
1999,7,Williams,2180,80,2192,3
1999,8,Arrows,1808,80,1766,9
1999,8,BAR,1841,84,1672,10
1999,8,Benetton,2075,80,2052,5
1999,8,Ferrari,2366,80,2386,1
1999,8,Jordan,2219,80,2200,3
1999,8,McLaren,2443,80,2521,0
1999,8,Minardi,1860,80,1846,8
1999,8,Prost,1965,80,1922,7
1999,8,Sauber,1953,80,2094,4
1999,8,Stewart,1974,80,1979,6
1999,8,Williams,2198,80,2268,2
1999,9,Arrows,1797,80,1759,9
1999,9,BAR,1840,83,1838,8
1999,9,Benetton,2100,80,2181,3
1999,9,Ferrari,2397,80,2514,0
1999,9,Jordan,2232,80,2277,2
1999,9,McLaren,2436,80,2410,1
1999,9,Minardi,1881,80,1964,6
1999,9,Prost,1981,80,2036,5
1999,9,Sauber,1986,80,2098,4
1999,9,Stewart,1961,80,1918,7
1999,9,Williams,2140,80,1686,10
1999,10,Arrows,1790,80,1761,9
1999,10,BAR,1802,82,1662,10
1999,10,Benetton,2090,80,2057,5
1999,10,Ferrari,2424,80,2526,0
1999,10,Jordan,2262,80,2373,1
1999,10,McLaren,2398,80,2230,3
1999,10,Minardi,1888,80,1912,7
1999,10,Prost,2006,80,2104,4
1999,10,Sauber,1986,80,1984,6
1999,10,Stewart,1938,80,1859,8
1999,10,Williams,2170,80,2268,2
1999,11,Arrows,1782,80,1754,9
1999,11,BAR,1825,81,1900,7
1999,11,Benetton,2097,80,2122,4
1999,11,Ferrari,2422,80,2414,1
1999,11,Jordan,2269,80,2293,2
1999,11,McLaren,2426,80,2528,0
1999,11,Minardi,1879,80,1846,8
1999,11,Prost,2015,80,2048,5
1999,11,Sauber,1932,80,1673,10
1999,11,Stewart,1984,80,2176,3
1999,11,Williams,2133,80,2005,6
1999,12,Arrows,1756,80,1645,10
1999,12,BAR,1827,81,1836,8
1999,12,Benetton,2076,80,1996,6
1999,12,Ferrari,2401,80,2322,2
1999,12,Jordan,2294,80,2387,1
1999,12,McLaren,2450,80,2540,0
1999,12,Minardi,1857,80,1769,9
1999,12,Prost,1996,80,1926,7
1999,12,Sauber,1971,80,2102,4
1999,12,Stewart,1998,80,2043,5
1999,12,Williams,2148,80,2195,3
1999,13,Arrows,1770,80,1824,8
1999,13,BAR,1866,81,2029,5
1999,13,Benetton,2020,80,1672,10
1999,13,Ferrari,2384,80,2324,2
1999,13,Jordan,2335,80,2518,0
1999,13,McLaren,2400,80,2161,4
1999,13,Minardi,1837,80,1762,9
1999,13,Prost,1981,80,1923,7
1999,13,Sauber,1974,80,1982,6
1999,13,Stewart,2036,80,2183,3
1999,13,Williams,2193,80,2376,1
1999,14,Arrows,1796,80,1898,7
1999,14,BAR,1890,80,1972,6
1999,14,Benetton,1985,80,1864,8
1999,14,Ferrari,2336,80,2088,5
1999,14,Jordan,2270,80,1684,10
1999,14,McLaren,2363,80,2242,3
1999,14,Minardi,1883,80,2101,4
1999,14,Prost,2035,80,2364,1
1999,14,Sauber,1934,80,1782,9
1999,14,Stewart,2096,80,2489,0
1999,14,Williams,2215,80,2290,2
1999,15,Arrows,1791,80,1771,9
1999,15,BAR,1883,80,1861,8
1999,15,Benetton,2001,80,2055,5
1999,15,Ferrari,2370,80,2490,0
1999,15,Jordan,2256,80,2218,3
1999,15,McLaren,2368,80,2384,1
1999,15,Minardi,1906,80,1984,6
1999,15,Prost,1976,80,1696,10
1999,15,Sauber,1973,80,2113,4
1999,15,Stewart,2136,80,2265,2
1999,15,Williams,2166,80,1957,7
1999,16,Arrows,1803,80,1850,8
1999,16,BAR,1905,80,1986,6
1999,16,Benetton,1988,80,1941,7
1999,16,Ferrari,2374,80,2388,1
1999,16,Jordan,2263,80,2286,2
1999,16,McLaren,2397,80,2501,0
1999,16,Minardi,1881,80,1792,9
1999,16,Prost,1918,80,1694,10
1999,16,Sauber,2004,80,2116,4
1999,16,Stewart,2121,80,2074,5
1999,16,Williams,2175,80,2203,3
2000,1,Arrows,1780,80,1690,9
2000,1,BAR,1956,80,2235,2
2000,1,Benetton,2022,80,2156,3
2000,1,Ferrari,2402,80,2507,0
2000,1,Jaguar,1428,171,1414,10
2000,1,Jordan,2205,80,1905,7
2000,1,McLaren,2333,80,1828,8
2000,1,Minardi,1919,80,2070,4
2000,1,Prost,1940,80,2005,5
2000,1,Sauber,1992,80,1953,6
2000,1,Williams,2212,80,2353,1
2000,2,Arrows,1828,80,2072,4
2000,2,BAR,1971,80,2020,5
2000,2,Benetton,2075,80,2329,1
2000,2,Ferrari,2424,80,2503,0
2000,2,Jaguar,1583,130,1766,8
2000,2,Jordan,2219,80,2261,2
2000,2,McLaren,2260,80,1919,7
2000,2,Minardi,1927,80,1953,6
2000,2,Prost,1896,80,1738,9
2000,2,Sauber,1933,80,1581,10
2000,2,Williams,2207,80,2187,3
2000,3,Arrows,1842,80,1885,7
2000,3,BAR,2019,80,2229,2
2000,3,Benetton,2067,80,2041,5
2000,3,Ferrari,2441,80,2505,0
2000,3,Jaguar,1744,111,2074,4
2000,3,Jordan,2157,80,1851,8
2000,3,McLaren,2285,80,2349,1
2000,3,Minardi,1935,80,1961,6
2000,3,Prost,1841,80,1609,10
2000,3,Sauber,1981,80,2150,3
2000,3,Williams,2146,80,1761,9
2000,4,Arrows,1802,80,1643,10
2000,4,BAR,1969,80,1774,9
2000,4,Benetton,2073,80,2094,4
2000,4,Ferrari,2428,80,2381,1
2000,4,Jaguar,1802,100,1884,7
2000,4,Jordan,2160,80,2169,3
2000,4,McLaren,2329,80,2471,0
2000,4,Minardi,1915,80,1843,8
2000,4,Prost,1868,80,1952,6
2000,4,Sauber,1992,80,2026,5
2000,4,Williams,2169,80,2238,2
2000,5,Arrows,1767,80,1642,10
2000,5,BAR,1983,80,2024,5
2000,5,Benetton,2053,80,1978,6
2000,5,Ferrari,2419,80,2386,1
2000,5,Jaguar,1830,94,1888,7
2000,5,Jordan,2163,80,2174,3
2000,5,McLaren,2365,80,2486,0
2000,5,Minardi,1899,80,1840,8
2000,5,Prost,1842,80,1759,9
2000,5,Sauber,2014,80,2087,4
2000,5,Williams,2188,80,2248,2
2000,6,Arrows,1828,80,2145,3
2000,6,BAR,1938,80,1767,9
2000,6,Benetton,2090,80,2240,2
2000,6,Ferrari,2439,80,2515,0
2000,6,Jaguar,1828,89,1823,8
2000,6,Jordan,2100,80,1666,10
2000,6,McLaren,2368,80,2380,1
2000,6,Minardi,1923,80,2017,5
2000,6,Prost,1867,80,1950,6
2000,6,Sauber,2031,80,2092,4
2000,6,Williams,2138,80,1924,7
2000,7,Arrows,1829,80,1833,8
2000,7,BAR,1958,80,2021,5
2000,7,Benetton,2121,80,2235,2
2000,7,Ferrari,2429,80,2394,1
2000,7,Jaguar,1887,86,2140,3
2000,7,Jordan,2057,80,1925,7
2000,7,McLaren,2397,80,2504,0
2000,7,Minardi,1878,80,1670,10
2000,7,Prost,1887,80,1957,6
2000,7,Sauber,2044,80,2090,4
2000,7,Williams,2075,80,1789,9
2000,8,Arrows,1886,80,2133,3
2000,8,BAR,1972,80,2020,5
2000,8,Benetton,2163,80,2333,1
2000,8,Ferrari,2448,80,2522,0
2000,8,Jaguar,1858,84,1774,9
2000,8,Jordan,2065,80,2088,4
2000,8,McLaren,2372,80,2283,2
2000,8,Minardi,1870,80,1843,8
2000,8,Prost,1845,80,1672,10
2000,8,Sauber,2029,80,1976,6
2000,8,Williams,2037,80,1923,7
2000,9,Arrows,1837,80,1669,10
2000,9,BAR,2018,80,2220,2
2000,9,Benetton,2135,80,2041,5
2000,9,Ferrari,2438,80,2397,1
2000,9,Jaguar,1853,83,1838,8
2000,9,Jordan,2071,80,2088,4
2000,9,McLaren,2401,80,2508,0
2000,9,Minardi,1848,80,1769,9
2000,9,Prost,1857,80,1896,7
2000,9,Sauber,2017,80,1972,6
2000,9,Williams,2064,80,2149,3
2000,10,Arrows,1817,80,1759,9
2000,10,BAR,2061,80,2226,2
2000,10,Benetton,2092,80,1923,7
2000,10,Ferrari,2429,80,2398,1
2000,10,Jaguar,1887,82,2009,5
2000,10,Jordan,2012,80,1677,10
2000,10,McLaren,2426,80,2518,0
2000,10,Minardi,1870,80,1951,6
2000,10,Prost,1852,80,1834,8
2000,10,Sauber,2031,80,2084,4
2000,10,Williams,2086,80,2154,3
2000,11,Arrows,1868,80,2067,4
2000,11,BAR,2054,80,2032,5
2000,11,Benetton,2030,80,1682,10
2000,11,Ferrari,2450,80,2530,0
2000,11,Jaguar,1890,81,1901,7
2000,11,Jordan,2001,80,1971,6
2000,11,McLaren,2420,80,2398,1
2000,11,Minardi,1863,80,1839,8
2000,11,Prost,1833,80,1764,9
2000,11,Sauber,2055,80,2149,3
2000,11,Williams,2118,80,2233,2
2000,12,Arrows,1861,80,1840,8
2000,12,BAR,2025,80,1920,7
2000,12,Benetton,2016,80,1973,6
2000,12,Ferrari,2441,80,2406,1
2000,12,Jaguar,1926,81,2070,4
2000,12,Jordan,2033,80,2145,3
2000,12,McLaren,2443,80,2531,0
2000,12,Minardi,1844,80,1769,9
2000,12,Prost,1799,80,1662,10
2000,12,Sauber,2050,80,2030,5
2000,12,Williams,2144,80,2237,2
2000,13,Arrows,1838,80,1764,9
2000,13,BAR,2038,80,2084,4
2000,13,Benetton,1992,80,1915,7
2000,13,Ferrari,2434,80,2409,1
2000,13,Jaguar,1946,81,2016,5
2000,13,Jordan,2060,80,2150,3
2000,13,McLaren,2463,80,2542,0
2000,13,Minardi,1841,80,1833,8
2000,13,Prost,1768,80,1649,10
2000,13,Sauber,2034,80,1975,6
2000,13,Williams,2166,80,2245,2
2000,14,Arrows,1892,80,2139,3
2000,14,BAR,2036,80,2030,5
2000,14,Benetton,2013,80,2083,4
2000,14,Ferrari,2456,80,2545,0
2000,14,Jaguar,1910,80,1767,9
2000,14,Jordan,2000,80,1668,10
2000,14,McLaren,2454,80,2420,1
2000,14,Minardi,1852,80,1891,7
2000,14,Prost,1779,80,1818,8
2000,14,Sauber,2021,80,1972,6
2000,14,Williams,2184,80,2254,2
2000,15,Arrows,1842,80,1662,10
2000,15,BAR,2074,80,2235,2
2000,15,Benetton,1991,80,1912,7
2000,15,Ferrari,2476,80,2555,0
2000,15,Jaguar,1944,80,2071,4
2000,15,Jordan,2064,80,2345,1
2000,15,McLaren,2411,80,2208,3
2000,15,Minardi,1848,80,1832,8
2000,15,Prost,1812,80,1943,6
2000,15,Sauber,2022,80,2024,5
2000,15,Williams,2128,80,1786,9
2000,16,Arrows,1870,80,1955,6
2000,16,BAR,2093,80,2158,3
2000,16,Benetton,1962,80,1854,8
2000,16,Ferrari,2493,80,2555,0
2000,16,Jaguar,1974,80,2079,4
2000,16,Jordan,2028,80,1922,7
2000,16,McLaren,2409,80,2403,1
2000,16,Minardi,1831,80,1764,9
2000,16,Prost,1779,80,1654,10
2000,16,Sauber,2023,80,2030,5
2000,16,Williams,2156,80,2244,2
2000,17,Arrows,1890,80,1956,6
2000,17,BAR,2123,80,2243,2
2000,17,Benetton,1988,80,2081,4
2000,17,Ferrari,2508,80,2565,0
2000,17,Jaguar,2009,80,2149,3
2000,17,Jordan,1987,80,1855,8
2000,17,McLaren,2409,80,2407,1
2000,17,Minardi,1816,80,1757,9
2000,17,Prost,1803,80,1888,7
2000,17,Sauber,2025,80,2030,5
2000,17,Williams,2088,80,1677,10
2001,1,Arrows,1894,80,1905,7
2001,1,BAR,2118,80,2100,4
2001,1,Benetton,1947,80,1783,9
2001,1,Ferrari,2521,80,2574,0
2001,1,Jaguar,2014,80,2029,5
2001,1,Jordan,2025,80,2148,3
2001,1,McLaren,2408,80,2408,1
2001,1,Minardi,1819,80,1834,8
2001,1,Prost,1835,80,1953,6
2001,1,Sauber,2062,80,2232,2
2001,1,Williams,2009,80,1682,10
2001,2,Arrows,1929,80,2072,4
2001,2,BAR,2066,80,1794,9
2001,2,Benetton,1939,80,1912,7
2001,2,Ferrari,2534,80,2583,0
2001,2,Jaguar,2005,80,1973,6
2001,2,Jordan,2069,80,2229,2
2001,2,McLaren,2408,80,2409,1
2001,2,Minardi,1823,80,1836,8
2001,2,Prost,1870,80,2010,5
2001,2,Sauber,2006,80,1687,10
2001,2,Williams,2049,80,2147,3
2001,3,Arrows,1883,80,1687,10
2001,3,BAR,2087,80,2152,3
2001,3,Benetton,1957,80,2021,5
2001,3,Ferrari,2516,80,2443,1
2001,3,Jaguar,1966,80,1796,9
2001,3,Jordan,2074,80,2090,4
2001,3,McLaren,2437,80,2553,0
2001,3,Minardi,1839,80,1903,7
