season,round,engine,rating_mu,rating_sig,perf_score,place
1993,12,Team Lotus,1650,80,1852,2
1993,13,Ferrari,1792,80,1962,1
1993,13,Footwork,1545,80,1392,10
1993,13,Ford,1864,80,1829,2
1993,13,Ilmor,1463,80,1505,8
1993,13,Jordan,1474,80,1282,11
1993,13,Larrousse,1642,80,1727,4
1993,13,Ligier,1754,80,1476,9
1993,13,Lola,1451,80,1606,6
1993,13,Mercedes,1692,81,1829,2
1993,13,Minardi,1598,80,1670,5
1993,13,Renault,2188,80,2215,0
1993,13,Team Lotus,1632,80,1578,7
1993,14,Ferrari,1830,80,1966,1
1993,14,Footwork,1510,80,1389,10
1993,14,Ford,1821,80,1645,6
1993,14,Ilmor,1483,80,1559,7
1993,14,Jordan,1482,80,1507,8
1993,14,Larrousse,1649,80,1677,5
1993,14,Ligier,1765,80,1800,3
1993,14,Lola,1450,80,1446,9
1993,14,Mercedes,1726,80,1862,2
1993,14,Minardi,1626,80,1725,4
1993,14,Renault,2195,80,2220,0
1993,14,Team Lotus,1573,80,1295,11
1993,15,Ferrari,1767,80,1440,9
1993,15,Footwork,1505,80,1487,8
1993,15,Ford,1809,80,1771,3
1993,15,Ilmor,1449,80,1308,10
1993,15,Jordan,1545,80,1946,1
1993,15,Larrousse,1632,80,1563,7
1993,15,Ligier,1788,80,1870,2
1993,15,Mercedes,1736,80,1771,3
1993,15,Minardi,1635,80,1670,5
1993,15,Renault,2201,80,2225,0
1993,15,Team Lotus,1582,80,1610,6
1993,16,Ferrari,1813,80,1957,1
1993,16,Footwork,1546,80,1713,4
1993,16,Ford,1823,80,1871,2
1993,16,Ilmor,1469,80,1542,7
1993,16,Jordan,1575,80,1661,5
1993,16,Larrousse,1629,80,1617,6
1993,16,Ligier,1790,80,1800,3
1993,16,Mercedes,1694,80,1513,8
1993,16,Minardi,1596,80,1433,9
1993,16,Renault,2206,80,2227,0
1993,16,Team Lotus,1531,80,1324,10
1994,1,Ferrari,1832,80,1888,2
1994,1,Footwork,1503,80,1341,11
1994,1,Ford,1875,80,2144,0
1994,1,Ilmor,1518,80,1751,4
1994,1,Larrousse,1622,80,1597,7
1994,1,Ligier,1741,80,1490,9
1994,1,Mercedes,1662,80,1547,8
1994,1,Minardi,1608,80,1647,6
1994,1,Pacific,1198,171,1140,12
1994,1,Peugeot,1771,171,1823,3
1994,1,Renault,2181,80,2076,1
1994,1,Simtek,1412,171,1395,10
1994,1,Team Lotus,1569,80,1695,5
1994,2,Ferrari,1866,80,1990,1
1994,2,Footwork,1560,80,1807,3
1994,2,Ford,1928,80,2141,0
1994,2,Ilmor,1472,80,1296,11
1994,2,Larrousse,1647,80,1752,4
1994,2,Ligier,1721,80,1656,6
1994,2,Mercedes,1646,80,1596,7
1994,2,Minardi,1582,80,1487,9
1994,2,Peugeot,1832,130,1902,2
1994,2,Renault,2123,80,1429,10
1994,2,Simtek,1464,130,1523,8
1994,2,Team Lotus,1598,80,1691,5
1994,3,Ferrari,1896,80,2007,1
1994,3,Footwork,1569,80,1593,7
1994,3,Ford,1976,80,2142,0
1994,3,Ilmor,1534,80,1813,3
1994,3,Larrousse,1592,80,1237,12
1994,3,Ligier,1707,80,1661,6
1994,3,Mercedes,1693,80,1895,2
1994,3,Minardi,1562,80,1491,9
1994,3,Pacific,1244,130,1290,11
1994,3,Peugeot,1744,111,1562,8
1994,3,Renault,2062,80,1805,4
1994,3,Simtek,1445,111,1411,10
1994,3,Team Lotus,1621,80,1701,5
1994,4,Ferrari,1920,80,2007,1
1994,4,Footwork,1552,80,1500,9
1994,4,Ford,2013,80,2138,0
1994,4,Ilmor,1491,80,1358,11
1994,4,Larrousse,1630,80,1758,4
1994,4,Ligier,1709,80,1715,5
1994,4,Mercedes,1664,80,1566,8
1994,4,Minardi,1609,80,1819,3
1994,4,Pacific,1351,111,1584,7
1994,4,Peugeot,1798,100,1906,2
1994,4,Renault,1980,80,1249,12
1994,4,Simtek,1439,100,1423,10
1994,4,Team Lotus,1629,80,1654,6
1994,5,Ferrari,1907,80,1861,3
1994,5,Footwork,1539,80,1492,9
1994,5,Ford,2016,80,2027,1
1994,5,Ilmor,1560,80,1893,2
1994,5,Larrousse,1567,80,1269,12
1994,5,Ligier,1700,80,1671,6
1994,5,Mercedes,1627,80,1492,9
1994,5,Minardi,1643,80,1765,4
1994,5,Pacific,1346,100,1339,11
1994,5,Peugeot,1778,94,1730,5
1994,5,Renault,2024,80,2133,0
1994,5,Simtek,1465,94,1544,8
1994,5,Team Lotus,1625,80,1613,7
1994,6,Ferrari,1912,80,1929,2
1994,6,Footwork,1531,80,1502,9
1994,6,Ford,2044,80,2148,0
1994,6,Ilmor,1586,80,1653,6
1994,6,Larrousse,1536,80,1447,10
1994,6,Ligier,1683,80,1618,7
1994,6,Mercedes,1571,80,1273,12
1994,6,Minardi,1659,80,1711,5
1994,6,Pacific,1345,94,1342,11
1994,6,Peugeot,1794,89,1841,3
1994,6,Renault,2026,80,2034,1
1994,6,Simtek,1484,89,1546,8
1994,6,Team Lotus,1653,80,1764,4
1994,7,Ferrari,1916,80,1935,2
1994,7,Footwork,1564,80,1698,5
1994,7,Ford,2069,80,2163,0
1994,7,Ilmor,1576,80,1548,8
1994,7,Larrousse,1524,80,1486,9
1994,7,Ligier,1632,80,1332,11
1994,7,Mercedes,1590,80,1648,6
1994,7,Minardi,1694,80,1829,3
1994,7,Peugeot,1732,86,1437,10
1994,7,Renault,2030,80,2041,1
1994,7,Simtek,1507,86,1590,7
1994,7,Team Lotus,1676,80,1765,4
1994,8,Ferrari,1938,80,2024,1
1994,8,Footwork,1582,80,1649,6
1994,8,Ford,2015,80,1742,5
1994,8,Ilmor,1615,80,1757,4
1994,8,Larrousse,1500,80,1421,10
1994,8,Ligier,1603,80,1501,9
1994,8,Mercedes,1637,80,1822,3
1994,8,Minardi,1676,80,1613,7
1994,8,Peugeot,1776,84,1910,2
1994,8,Renault,2059,80,2165,0
1994,8,Simtek,1469,84,1319,11
1994,8,Team Lotus,1652,80,1560,8
1994,9,Ferrari,1976,80,2145,0
1994,9,Footwork,1634,80,1903,2
1994,9,Ford,1953,80,1687,6
1994,9,Ilmor,1613,80,1607,7
1994,9,Larrousse,1556,80,1823,3
1994,9,Ligier,1664,80,1997,1
1994,9,Mercedes,1617,80,1558,8
1994,9,Minardi,1621,80,1334,11
1994,9,Peugeot,1718,83,1511,9
1994,9,Renault,2012,80,1810,4
1994,9,Simtek,1515,83,1698,5
1994,9,Team Lotus,1611,80,1434,10
1994,10,Ferrari,1918,80,1581,8
1994,10,Footwork,1593,80,1445,10
1994,10,Ford,1996,80,2127,0
1994,10,Ilmor,1663,80,1890,2
1994,10,Larrousse,1591,80,1700,5
1994,10,Ligier,1703,80,1822,3
1994,10,Mercedes,1619,80,1624,6
1994,10,Minardi,1653,80,1759,4
1994,10,Peugeot,1647,82,1352,11
1994,10,Renault,2015,80,2025,1
1994,10,Simtek,1540,82,1624,6
1994,10,Team Lotus,1588,80,1508,9
1994,11,Ferrari,1847,80,1464,10
1994,11,Footwork,1640,80,1817,3
1994,11,Ford,2003,80,2021,1
1994,11,Ilmor,1710,80,1893,2
1994,11,Larrousse,1540,80,1350,11
1994,11,Ligier,1719,80,1768,4
1994,11,Mercedes,1628,80,1661,6
1994,11,Minardi,1667,80,1711,5
1994,11,Peugeot,1611,81,1517,9
1994,11,Renault,2042,80,2140,0
1994,11,Simtek,1555,81,1607,7
1994,11,Team Lotus,1582,80,1564,8
1994,12,Ferrari,1886,80,1994,1
1994,12,Footwork,1611,80,1519,9
1994,12,Ford,1951,80,1743,5
1994,12,Ilmor,1679,80,1578,8
1994,12,Larrousse,1589,80,1757,4
1994,12,Ligier,1744,80,1828,3
1994,12,Mercedes,1636,80,1665,6
1994,12,Minardi,1624,80,1456,10
1994,12,Peugeot,1671,81,1888,2
1994,12,Renault,2065,80,2149,0
1994,12,Simtek,1568,81,1611,7
1994,12,Team Lotus,1540,80,1350,11
1994,13,Ferrari,1809,80,1367,11
1994,13,Footwork,1656,80,1821,3
1994,13,Ford,1945,80,1929,2
1994,13,Ilmor,1633,80,1458,10
1994,13,Larrousse,1583,80,1568,8
1994,13,Ligier,1751,80,1776,4
1994,13,Mercedes,1643,80,1667,6
1994,13,Minardi,1623,80,1619,7
1994,13,Peugeot,1737,81,1979,1
1994,13,Renault,2085,80,2155,0
1994,13,Simtek,1556,81,1512,9
1994,13,Team Lotus,1575,80,1707,5
1994,14,Ferrari,1801,80,1784,4
1994,14,Footwork,1649,80,1627,7
1994,14,Ford,1984,80,2127,0
1994,14,Ilmor,1653,80,1717,5
1994,14,Larrousse,1537,80,1358,11
1994,14,Ligier,1736,80,1682,6
1994,14,Mercedes,1677,80,1822,3
1994,14,Minardi,1613,80,1577,8
1994,14,Peugeot,1778,80,1895,2
1994,14,Renault,2074,80,2036,1
1994,14,Simtek,1534,80,1451,10
1994,14,Team Lotus,1562,80,1519,9
1994,15,Ferrari,1829,80,1909,2
1994,15,Footwork,1665,80,1720,5
1994,15,Ford,1993,80,2022,1
1994,15,Ilmor,1612,80,1455,10
1994,15,Larrousse,1566,80,1662,6
1994,15,Ligier,1705,80,1584,8
1994,15,Mercedes,1697,80,1773,4
1994,15,Minardi,1566,80,1353,11
1994,15,Peugeot,1793,80,1840,3
1994,15,Renault,2093,80,2163,0
1994,15,Simtek,1529,80,1509,9
1994,15,Team Lotus,1574,80,1616,7
1994,16,Ferrari,1867,80,2004,1
1994,16,Footwork,1678,80,1722,5
1994,16,Ford,1929,80,1364,11
1994,16,Ilmor,1614,80,1620,7
1994,16,Larrousse,1566,80,1565,8
1994,16,Ligier,1725,80,1794,3
1994,16,Mercedes,1717,80,1794,3
1994,16,Minardi,1589,80,1663,6
1994,16,Peugeot,1820,80,1914,2
1994,16,Renault,2110,80,2177,0
1994,16,Simtek,1510,80,1439,10
1994,16,Team Lotus,1561,80,1511,9
1995,1,Ferrari,1892,80,1975,1
1995,1,Footwork,1658,80,1588,7
1995,1,Forti,1607,171,1627,6
1995,1,Ligier,1746,80,1823,3
1995,1,Mercedes,1712,80,1693,5
1995,1,Minardi,1569,80,1502,8
1995,1,Pacific,1416,89,1728,4
1995,1,Peugeot,1760,80,1429,9
1995,1,Renault,2123,80,2169,0
1995,1,Simtek,1468,80,1269,10
1995,1,Yamaha,1829,171,1893,2
1995,2,Ferrari,1928,80,2067,0
1995,2,Footwork,1630,80,1518,8
1995,2,Forti,1648,130,1696,5
1995,2,Ligier,1774,80,1884,2
1995,2,Mercedes,1699,80,1652,6
1995,2,Minardi,1570,80,1574,7
1995,2,Pacific,1380,86,1288,10
1995,2,Peugeot,1693,80,1445,9
1995,2,Renault,2111,80,2067,0
1995,2,Simtek,1517,80,1737,4
1995,2,Yamaha,1830,130,1831,3
1995,3,Ferrari,1968,80,2130,0
1995,3,Footwork,1629,80,1626,6
1995,3,Forti,1622,111,1571,7
1995,3,Ligier,1770,80,1758,4
1995,3,Mercedes,1734,80,1882,2
1995,3,Minardi,1592,80,1677,5
1995,3,Pacific,1404,84,1474,8
1995,3,Peugeot,1725,80,1810,3
1995,3,Renault,2097,80,2043,1
1995,3,Simtek,1493,80,1414,9
1995,3,Yamaha,1703,111,1317,10
1995,4,Ferrari,1978,80,2009,1
1995,4,Footwork,1641,80,1685,5
1995,4,Forti,1549,100,1317,10
1995,4,Ligier,1780,80,1815,3
1995,4,Mercedes,1703,80,1584,7
1995,4,Minardi,1574,80,1505,8
1995,4,Pacific,1403,83,1397,9
1995,4,Peugeot,1762,80,1881,2
1995,4,Renault,2112,80,2169,0
1995,4,Simtek,1520,80,1615,6
1995,4,Yamaha,1722,100,1748,4
1995,5,Ferrari,1986,80,2017,1
1995,5,Footwork,1661,80,1740,4
1995,5,Forti,1586,94,1675,5
1995,5,Ligier,1753,80,1644,6
1995,5,Mercedes,1740,80,1882,2
1995,5,Minardi,1615,80,1798,3
1995,5,Pacific,1402,82,1399,9
1995,5,Peugeot,1711,80,1520,8
1995,5,Renault,2126,80,2180,0
1995,5,Simtek,1478,80,1312,10
1995,5,Yamaha,1677,94,1580,7
1995,6,Ferrari,2018,80,2149,0
1995,6,Footwork,1688,80,1796,3
1995,6,Forti,1574,89,1544,7
1995,6,Ligier,1779,80,1882,2
1995,6,Mercedes,1691,80,1484,8
1995,6,Minardi,1628,80,1671,5
1995,6,Pacific,1383,81,1314,9
1995,6,Peugeot,1767,80,1973,1
1995,6,Renault,2070,80,1644,6
1995,6,Yamaha,1694,89,1736,4
1995,7,Ferrari,1999,80,1932,2
1995,7,Footwork,1675,80,1627,6
1995,7,Forti,1549,86,1466,8
1995,7,Ligier,1818,80,1984,1
1995,7,Mercedes,1704,80,1746,4
1995,7,Minardi,1639,80,1680,5
1995,7,Pacific,1367,81,1306,9
1995,7,Peugeot,1780,80,1819,3
1995,7,Renault,2092,80,2163,0
1995,7,Yamaha,1661,86,1562,7
1995,8,Ferrari,2017,80,2083,0
1995,8,Footwork,1624,80,1352,9
1995,8,Forti,1527,84,1455,8
1995,8,Ligier,1837,80,1903,2
1995,8,Mercedes,1729,80,1814,3
1995,8,Minardi,1661,80,1742,4
1995,8,Pacific,1396,81,1512,7
1995,8,Peugeot,1747,80,1636,6
1995,8,Renault,2090,80,2083,0
1995,8,Yamaha,1667,84,1684,5
1995,9,Ferrari,2021,80,2033,1
1995,9,Footwork,1571,80,1351,9
1995,9,Forti,1510,83,1452,8
1995,9,Ligier,1852,80,1908,2
1995,9,Mercedes,1734,80,1752,4
1995,9,Minardi,1638,80,1552,7
1995,9,Pacific,1443,80,1656,5
1995,9,Peugeot,1720,80,1630,6
1995,9,Renault,2109,80,2176,0
1995,9,Yamaha,1698,83,1810,3
1995,10,Ferrari,2024,80,2038,1
1995,10,Footwork,1544,80,1457,8
1995,10,Forti,1475,82,1337,9
1995,10,Ligier,1865,80,1911,2
1995,10,Mercedes,1723,80,1685,5
1995,10,Minardi,1659,80,1736,4
1995,10,Pacific,1475,80,1586,6
1995,10,Peugeot,1742,80,1814,3
1995,10,Renault,2126,80,2189,0
1995,10,Yamaha,1666,82,1551,7
1995,11,Ferrari,1967,80,1364,9
1995,11,Footwork,1556,80,1594,6
1995,11,Forti,1485,81,1516,7
1995,11,Ligier,1894,80,2013,1
1995,11,Mercedes,1757,80,1896,2
1995,11,Minardi,1662,80,1673,5
1995,11,Pacific,1466,80,1437,8
1995,11,Peugeot,1759,80,1818,3
1995,11,Renault,2141,80,2201,0
1995,11,Yamaha,1683,81,1739,4
1995,12,Ferrari,1913,80,1717,5
1995,12,Footwork,1612,80,1890,2
1995,12,Forti,1536,81,1802,3
1995,12,Ligier,1837,80,1485,8
1995,12,Mercedes,1813,80,2134,0
1995,12,Minardi,1639,80,1552,7
1995,12,Pacific,1437,80,1330,9
1995,12,Peugeot,1732,80,1632,6
1995,12,Renault,2089,80,1802,3
1995,12,Yamaha,1735,81,1994,1
1995,13,Ferrari,1936,80,2000,1
1995,13,Footwork,1598,80,1557,7
1995,13,Forti,1520,81,1466,8
1995,13,Ligier,1837,80,1836,3
1995,13,Mercedes,1834,80,1901,2
1995,13,Minardi,1637,80,1627,6
1995,13,Pacific,1414,80,1333,9
1995,13,Peugeot,1738,80,1760,4
1995,13,Renault,2107,80,2162,0
1995,13,Yamaha,1727,81,1701,5
1995,14,Ferrari,1967,80,2075,0
1995,14,Footwork,1603,80,1618,6
1995,14,Forti,1522,80,1532,7
1995,14,Ligier,1838,80,1840,3
1995,14,Mercedes,1779,80,1532,7
1995,14,Minardi,1660,80,1750,4
1995,14,Pacific,1393,80,1317,9
1995,14,Peugeot,1770,80,1898,2
1995,14,Renault,2099,80,2075,0
1995,14,Yamaha,1720,80,1699,5
1995,15,Ferrari,1980,80,2021,1
1995,15,Footwork,1574,80,1468,8
1995,15,Forti,1526,80,1539,7
1995,15,Ligier,1843,80,1864,2
1995,15,Mercedes,1800,80,1864,2
1995,15,Minardi,1653,80,1629,6
1995,15,Pacific,1375,80,1307,9
1995,15,Peugeot,1770,80,1768,4
1995,15,Renault,2116,80,2176,0
1995,15,Yamaha,1716,80,1700,5
1995,16,Ferrari,1917,80,1485,8
1995,16,Footwork,1583,80,1613,6
1995,16,Forti,1528,80,1534,7
1995,16,Ligier,1863,80,1938,1
1995,16,Mercedes,1831,80,1938,1
1995,16,Minardi,1661,80,1690,5
1995,16,Pacific,1358,80,1294,9
1995,16,Peugeot,1823,80,2127,0
1995,16,Renault,2065,80,1801,4
1995,16,Yamaha,1739,80,1828,3
1995,17,Ferrari,1837,80,1357,9
1995,17,Footwork,1639,80,1982,1
1995,17,Forti,1559,80,1687,5
1995,17,Ligier,1907,80,2116,0
1995,17,Mercedes,1783,80,1591,6
1995,17,Minardi,1682,80,1766,4
1995,17,Pacific,1400,80,1591,6
1995,17,Peugeot,1764,80,1487,8
1995,17,Renault,2023,80,1879,3
1995,17,Yamaha,1772,80,1907,2
1996,1,Ferrari,1878,80,1978,1
1996,1,Footwork,1650,80,1680,5
1996,1,Ligier,1879,80,1779,4
1996,1,Mercedes,1794,80,1827,3
1996,1,Minardi,1667,80,1612,6
1996,1,Peugeot,1710,80,1518,7
1996,1,Renault,2047,80,2125,0
1996,1,Yamaha,1798,80,1891,2
1996,2,Ferrari,1907,80,1991,1
1996,2,Footwork,1608,80,1451,8
1996,2,Forti,1572,80,1619,6
1996,2,Ligier,1872,80,1846,3
1996,2,Mercedes,1789,80,1775,4
1996,2,Minardi,1674,80,1699,5
1996,2,Peugeot,1675,80,1566,7
1996,2,Renault,2069,80,2139,0
1996,2,Yamaha,1820,80,1901,2
1996,3,Ferrari,1910,80,1921,2
1996,3,Footwork,1653,80,1817,3
1996,3,Forti,1581,80,1616,6
1996,3,Ligier,1847,80,1756,4
1996,3,Mercedes,1782,80,1756,4
1996,3,Minardi,1650,80,1555,7
1996,3,Peugeot,1734,80,1977,1
1996,3,Renault,2088,80,2154,0
1996,3,Yamaha,1765,80,1461,8
1996,4,Ferrari,1951,80,2118,0
1996,4,Footwork,1659,80,1677,5
1996,4,Ligier,1831,80,1770,4
1996,4,Mercedes,1806,80,1898,1
1996,4,Minardi,1640,80,1600,6
1996,4,Peugeot,1775,80,1898,1
1996,4,Renault,2050,80,1898,1
1996,4,Yamaha,1711,80,1511,7
1996,5,Ferrari,1975,80,2057,0
1996,5,Footwork,1617,80,1454,8
1996,5,Forti,1603,80,1688,5
1996,5,Ligier,1833,80,1841,3
1996,5,Mercedes,1771,80,1628,6
1996,5,Minardi,1663,80,1756,4
1996,5,Peugeot,1806,80,1901,2
1996,5,Renault,2051,80,2057,0
1996,5,Yamaha,1690,80,1628,6
1996,6,Ferrari,1950,80,1860,3
1996,6,Footwork,1601,80,1551,7
1996,6,Forti,1621,80,1688,5
1996,6,Ligier,1879,80,2110,0
1996,6,Mercedes,1813,80,1986,1
1996,6,Minardi,1624,80,1453,8
1996,6,Peugeot,1770,80,1649,6
1996,6,Renault,2005,80,1798,4
1996,6,Yamaha,1734,80,1894,2
1996,7,Ferrari,1984,80,2114,0
1996,7,Footwork,1631,80,1738,4
1996,7,Ligier,1871,80,1842,3
1996,7,Mercedes,1834,80,1902,2
1996,7,Minardi,1593,80,1476,7
1996,7,Peugeot,1751,80,1691,5
1996,7,Renault,2007,80,2013,1
1996,7,Yamaha,1704,80,1606,6
1996,8,Ferrari,1936,80,1729,5
1996,8,Footwork,1592,80,1444,8
1996,8,Forti,1647,80,1754,4
1996,8,Ligier,1829,80,1653,6
1996,8,Mercedes,1867,80,1993,1
1996,8,Minardi,1637,80,1818,3
1996,8,Peugeot,1784,80,1903,2
1996,8,Renault,2034,80,2134,0
1996,8,Yamaha,1672,80,1561,7
1996,9,Ferrari,1868,80,1472,8
1996,9,Footwork,1614,80,1688,5
1996,9,Forti,1628,80,1555,7
1996,9,Ligier,1864,80,1990,1
1996,9,Mercedes,1863,80,1848,3
1996,9,Minardi,1635,80,1629,6
1996,9,Peugeot,1811,80,1904,2
1996,9,Renault,2057,80,2139,0
1996,9,Yamaha,1692,80,1760,4
1996,10,Ferrari,1798,80,1510,7
1996,10,Footwork,1642,80,1741,4
1996,10,Ligier,1816,80,1622,6
1996,10,Mercedes,1873,80,1910,2
1996,10,Minardi,1644,80,1672,5
1996,10,Peugeot,1846,80,1984,1
1996,10,Renault,2076,80,2146,0
1996,10,Yamaha,1720,80,1818,3
1996,11,Ferrari,1846,80,1979,1
1996,11,Footwork,1632,80,1599,6
1996,11,Ligier,1804,80,1766,4
1996,11,Mercedes,1865,80,1838,3
1996,11,Minardi,1612,80,1491,7
1996,11,Peugeot,1859,80,1903,2
1996,11,Renault,2092,80,2152,0
1996,11,Yamaha,1712,80,1687,5
1996,12,Ferrari,1792,80,1621,6
1996,12,Footwork,1652,80,1726,4
1996,12,Ligier,1842,80,1986,1
1996,12,Mercedes,1838,80,1726,4
1996,12,Minardi,1584,80,1477,7
1996,12,Peugeot,1870,80,1910,2
1996,12,Renault,2107,80,2164,0
1996,12,Yamaha,1735,80,1820,3
1996,13,Ferrari,1858,80,2109,0
1996,13,Footwork,1684,80,1812,3
1996,13,Ligier,1784,80,1507,7
1996,13,Mercedes,1813,80,1718,4
1996,13,Minardi,1612,80,1718,4
1996,13,Peugeot,1826,80,1622,6
1996,13,Renault,2094,80,2042,1
1996,13,Yamaha,1767,80,1892,2
1996,14,Ferrari,1917,80,2108,0
1996,14,Footwork,1684,80,1685,5
1996,14,Ligier,1788,80,1798,3
1996,14,Mercedes,1810,80,1798,3
1996,14,Minardi,1585,80,1487,7
1996,14,Peugeot,1860,80,1983,1
1996,14,Renault,2063,80,1940,2
1996,14,Yamaha,1736,80,1621,6
1996,15,Ferrari,1939,80,2003,1
1996,15,Footwork,1668,80,1606,6
1996,15,Ligier,1791,80,1801,3
1996,15,Mercedes,1808,80,1801,3
1996,15,Minardi,1562,80,1475,7
1996,15,Peugeot,1872,80,1912,2
1996,15,Renault,2082,80,2151,0
1996,15,Yamaha,1726,80,1693,5
1996,16,Ferrari,1980,80,2131,0
1996,16,Footwork,1670,80,1679,5
1996,16,Ligier,1786,80,1767,4
1996,16,Mercedes,1828,80,1909,2
1996,16,Minardi,1565,80,1577,6
1996,16,Peugeot,1866,80,1847,3
1996,16,Renault,2074,80,2043,1
1996,16,Yamaha,1683,80,1493,7
1997,1,Arrows,1677,80,1735,5
1997,1,Ferrari,2018,80,2161,0
1997,1,Ford,1874,80,1693,6
1997,1,Mercedes,1865,80,2026,1
1997,1,Minardi,1608,80,1800,4
1997,1,Peugeot,1810,80,1467,8
1997,1,Prost,1888,171,1964,2
1997,1,Renault,2046,80,1937,3
1997,1,Yamaha,1659,80,1575,7
1997,2,Arrows,1661,80,1598,7
1997,2,Ferrari,2013,80,1995,2
1997,2,Ford,1804,80,1509,8
1997,2,Mercedes,1873,80,1902,3
1997,2,Minardi,1637,80,1738,5
1997,2,Peugeot,1815,80,1829,4
1997,2,Prost,1967,130,2058,1
1997,2,Renault,2074,80,2180,0
1997,2,Yamaha,1663,80,1674,6
1997,3,Arrows,1646,80,1589,7
1997,3,Ferrari,2047,80,2183,0
1997,3,Ford,1773,80,1689,6
1997,3,Mercedes,1879,80,1897,3
1997,3,Minardi,1659,80,1735,5
1997,3,Peugeot,1860,80,2043,1
1997,3,Prost,1837,111,1501,8
1997,3,Renault,2057,80,1997,2
1997,3,Yamaha,1692,80,1805,4
1997,4,Arrows,1636,80,1596,7
1997,4,Ferrari,2076,80,2182,0
1997,4,Ford,1719,80,1508,8
1997,4,Mercedes,1881,80,1891,3
1997,4,Minardi,1662,80,1675,6
1997,4,Peugeot,1882,80,1957,2
1997,4,Prost,1831,100,1824,4
1997,4,Renault,2060,80,2071,1
1997,4,Yamaha,1704,80,1745,5
1997,5,Arrows,1607,80,1483,8
1997,5,Ferrari,2101,80,2196,0
1997,5,Ford,1782,80,2033,1
1997,5,Mercedes,1837,80,1620,7
1997,5,Minardi,1677,80,1734,5
1997,5,Peugeot,1870,80,1830,4
1997,5,Prost,1872,94,1960,2
1997,5,Renault,2010,80,1734,5
1997,5,Yamaha,1737,80,1874,3
1997,6,Arrows,1581,80,1483,8
1997,6,Ferrari,2079,80,1999,2
1997,6,Ford,1759,80,1697,6
1997,6,Mercedes,1850,80,1892,3
1997,6,Minardi,1662,80,1606,7
1997,6,Peugeot,1862,80,1834,4
1997,6,Prost,1924,89,2081,0
1997,6,Renault,2026,80,2081,0
1997,6,Yamaha,1741,80,1756,5
1997,7,Arrows,1613,80,1736,5
1997,7,Ferrari,2104,80,2196,0
1997,7,Ford,1725,80,1612,7
1997,7,Mercedes,1854,80,1871,3
1997,7,Minardi,1628,80,1486,8
1997,7,Peugeot,1892,80,2007,1
1997,7,Prost,1910,86,1871,3
1997,7,Renault,2022,80,2007,1
1997,7,Yamaha,1730,80,1688,6
1997,8,Arrows,1624,80,1664,6
1997,8,Ferrari,2125,80,2207,0
1997,8,Ford,1678,80,1493,8
1997,8,Mercedes,1863,80,1896,3
1997,8,Minardi,1651,80,1736,5
1997,8,Peugeot,1909,80,1971,2
1997,8,Prost,1892,84,1838,4
1997,8,Renault,2033,80,2074,1
1997,8,Yamaha,1704,80,1603,7
1997,9,Arrows,1675,80,1950,2
1997,9,Ferrari,2064,80,1509,8
1997,9,Ford,1676,80,1670,6
1997,9,Mercedes,1871,80,1897,3
1997,9,Minardi,1670,80,1735,5
1997,9,Peugeot,1939,80,2061,1
1997,9,Prost,1879,83,1834,4
1997,9,Renault,2066,80,2198,0
1997,9,Yamaha,1682,80,1596,7
1997,10,Arrows,1692,80,1745,5
1997,10,Ferrari,2097,80,2199,0
1997,10,Ford,1659,80,1600,7
1997,10,Mercedes,1877,80,1903,3
1997,10,Minardi,1634,80,1493,8
1997,10,Peugeot,1949,80,1983,2
1997,10,Prost,1915,82,2057,1
1997,10,Renault,2025,80,1858,4
1997,10,Yamaha,1681,80,1678,6
1997,11,Arrows,1753,80,2165,0
1997,11,Ferrari,2097,80,2096,1
1997,11,Ford,1625,80,1485,8
1997,11,Mercedes,1856,80,1773,5
1997,11,Minardi,1642,80,1668,6
1997,11,Peugeot,1942,80,1918,3
1997,11,Prost,1899,81,1845,4
1997,11,Renault,2020,80,2001,2
1997,11,Yamaha,1663,80,1597,7
1997,12,Arrows,1786,80,1888,3
1997,12,Ferrari,2121,80,2207,0
1997,12,Ford,1634,80,1666,6
1997,12,Mercedes,1852,80,1835,4
1997,12,Minardi,1630,80,1589,7
1997,12,Peugeot,1967,80,2064,1
1997,12,Prost,1842,81,1507,8
1997,12,Renault,2014,80,1995,2
1997,12,Yamaha,1680,80,1742,5
1997,13,Arrows,1747,80,1613,7
1997,13,Ferrari,2097,80,2012,2
1997,13,Ford,1656,80,1740,5
1997,13,Mercedes,1862,80,1900,3
1997,13,Minardi,1639,80,1669,6
1997,13,Peugeot,1988,80,2071,1
1997,13,Prost,1840,81,1833,4
1997,13,Renault,2049,80,2194,0
1997,13,Yamaha,1644,80,1490,8
1997,14,Arrows,1764,80,1819,4
1997,14,Ferrari,2064,80,1935,3
1997,14,Ford,1642,80,1591,7
1997,14,Mercedes,1898,80,2061,1
1997,14,Minardi,1659,80,1737,5
1997,14,Peugeot,2026,80,2192,0
1997,14,Prost,1783,80,1504,8
1997,14,Renault,2040,80,2005,2
1997,14,Yamaha,1649,80,1668,6
1997,15,Arrows,1817,80,2053,1
1997,15,Ferrari,2007,80,1710,6
1997,15,Ford,1662,80,1738,5
1997,15,Mercedes,1901,80,1910,3
1997,15,Minardi,1645,80,1593,7
1997,15,Peugeot,1964,80,1513,8
1997,15,Prost,1826,80,1968,2
1997,15,Renault,2072,80,2199,0
1997,15,Yamaha,1681,80,1809,4
1997,16,Arrows,1822,80,1838,4
