season,round,driver,rating_mu
1998,13,tuero,1412.64
1998,13,verstappen,1452.4
1998,13,villeneuve,1777.88
1998,13,wurz,1509.52
1998,14,alesi,1819.94
1998,14,barrichello,1468.71
1998,14,coulthard,1658.27
1998,14,damon_hill,1864.71
1998,14,diniz,1430.35
1998,14,fisichella,1734.36
1998,14,frentzen,1768.92
1998,14,hakkinen,1820.63
1998,14,herbert,1366.01
1998,14,irvine,1769.78
1998,14,michael_schumacher,1983.11
1998,14,nakano,1446.52
1998,14,panis,1347.58
1998,14,ralf_schumacher,1892.26
1998,14,rosset,1442.82
1998,14,salo,1322.54
1998,14,takagi,1566.47
1998,14,trulli,1570.01
1998,14,tuero,1497.42
1998,14,verstappen,1471.01
1998,14,villeneuve,1649.64
1998,14,wurz,1455.44
1998,15,alesi,1764.84
1998,15,barrichello,1533.53
1998,15,coulthard,1774.84
1998,15,damon_hill,1809.68
1998,15,diniz,1320.8
1998,15,fisichella,1776.08
1998,15,frentzen,1814.34
1998,15,hakkinen,1913.54
1998,15,herbert,1331.73
1998,15,irvine,1830.97
1998,15,michael_schumacher,2015.13
1998,15,nakano,1449.69
1998,15,panis,1439.06
1998,15,ralf_schumacher,1668.07
1998,15,rosset,1363.59
1998,15,salo,1387.24
1998,15,takagi,1505.96
1998,15,trulli,1424.18
1998,15,tuero,1447.46
1998,15,verstappen,1500.16
1998,15,villeneuve,1689.62
1998,15,wurz,1586.01
1998,16,alesi,1778.9
1998,16,barrichello,1464.33
1998,16,coulthard,1850.54
1998,16,damon_hill,1857.75
1998,16,diniz,1252.52
1998,16,fisichella,1770.03
1998,16,frentzen,1844.62
1998,16,hakkinen,1981.02
1998,16,herbert,1451.51
1998,16,irvine,1905.37
1998,16,michael_schumacher,1823.05
1998,16,nakano,1477.01
1998,16,panis,1505.02
1998,16,ralf_schumacher,1494.34
1998,16,salo,1334.33
1998,16,takagi,1481.77
1998,16,trulli,1477.93
1998,16,tuero,1426.89
1998,16,verstappen,1426.07
1998,16,villeneuve,1746.55
1998,16,wurz,1633.36
1999,1,alesi,1559.54
1999,1,badoer,1603.94
1999,1,barrichello,1637.89
1999,1,coulthard,1648.19
1999,1,damon_hill,1620.73
1999,1,diniz,1384.6
1999,1,fisichella,1839.37
1999,1,frentzen,1921.94
1999,1,gene,1526.61
1999,1,hakkinen,1765.15
1999,1,herbert,1351.4
1999,1,irvine,1980.35
1999,1,michael_schumacher,1804.17
1999,1,panis,1495.11
1999,1,ralf_schumacher,1687.05
1999,1,rosa,1642.54
1999,1,takagi,1614.92
1999,1,trulli,1496.17
1999,1,villeneuve,1571.84
1999,1,wurz,1639.71
1999,1,zanardi,1436.7
1999,1,zonta,1594.72
1999,2,alesi,1486.21
1999,2,barrichello,1599.17
1999,2,coulthard,1521.86
1999,2,damon_hill,1453.05
1999,2,diniz,1426.4
1999,2,fisichella,1685.84
1999,2,frentzen,1948.63
1999,2,gene,1599.15
1999,2,hakkinen,1871.5
1999,2,herbert,1299.62
1999,2,irvine,1957.69
1999,2,michael_schumacher,1881.92
1999,2,panis,1628.19
1999,2,ralf_schumacher,1775.2
1999,2,rosa,1652.22
1999,2,sarrazin,1467.26
1999,2,takagi,1668.58
1999,2,trulli,1413.8
1999,2,villeneuve,1593.91
1999,2,wurz,1699.52
1999,2,zanardi,1494.28
1999,3,alesi,1631.04
1999,3,badoer,1664.97
1999,3,barrichello,1745.02
1999,3,coulthard,1715.58
1999,3,damon_hill,1643.14
1999,3,diniz,1493.73
1999,3,fisichella,1763.67
1999,3,frentzen,1757.52
1999,3,gene,1646.22
1999,3,hakkinen,1659.81
1999,3,herbert,1448.53
1999,3,irvine,1779.37
1999,3,michael_schumacher,1958.67
1999,3,panis,1593.98
1999,3,ralf_schumacher,1618.57
1999,3,rosa,1519.16
1999,3,salo,1521.72
1999,3,takagi,1573.87
1999,3,trulli,1326.17
1999,3,villeneuve,1453.74
1999,3,wurz,1529.27
1999,3,zanardi,1551.22
1999,4,alesi,1634.01
1999,4,badoer,1486.54
1999,4,barrichello,1730.72
1999,4,coulthard,1632.78
1999,4,damon_hill,1458.24
1999,4,diniz,1539.67
1999,4,fisichella,1808.76
1999,4,frentzen,1820.19
1999,4,gene,1492.29
1999,4,hakkinen,1776.16
1999,4,herbert,1412.28
1999,4,irvine,1865.4
1999,4,michael_schumacher,2007.26
1999,4,panis,1580.35
1999,4,ralf_schumacher,1642.72
1999,4,rosa,1436.99
1999,4,salo,1507.63
1999,4,takagi,1520.67
1999,4,trulli,1517.78
1999,4,villeneuve,1433.33
1999,4,wurz,1656.25
1999,4,zanardi,1634.96
1999,5,alesi,1518.69
1999,5,badoer,1517.32
1999,5,barrichello,1506.07
1999,5,coulthard,1773.81
1999,5,damon_hill,1597.28
1999,5,diniz,1513.8
1999,5,fisichella,1771.07
1999,5,frentzen,1640.34
1999,5,gene,1387.05
1999,5,hakkinen,1880.23
1999,5,herbert,1420.53
1999,5,irvine,1893.04
1999,5,michael_schumacher,2012.82
1999,5,panis,1455.76
1999,5,ralf_schumacher,1737.16
1999,5,rosa,1521.77
1999,5,salo,1609.57
1999,5,takagi,1554.02
1999,5,trulli,1648.49
1999,5,villeneuve,1468.22
1999,5,wurz,1664.9
1999,5,zanardi,1503.05
1999,6,alesi,1419.27
1999,6,badoer,1581.06
1999,6,barrichello,1445.76
1999,6,coulthard,1782.69
1999,6,damon_hill,1515.03
1999,6,diniz,1643.43
1999,6,fisichella,1862.14
1999,6,frentzen,1635.75
1999,6,gene,1537.86
1999,6,hakkinen,1953.49
1999,6,herbert,1605.16
1999,6,irvine,1929.62
1999,6,michael_schumacher,1800.86
1999,6,panis,1561.8
1999,6,ralf_schumacher,1809.79
1999,6,rosa,1488.44
1999,6,takagi,1553.7
1999,6,trulli,1476.62
1999,6,villeneuve,1487.22
1999,6,wurz,1469.6
1999,6,zanardi,1540.88
1999,6,zonta,1479.96
1999,7,alesi,1391.28
1999,7,badoer,1619.49
1999,7,barrichello,1646.39
1999,7,coulthard,1585.05
1999,7,damon_hill,1534.6
1999,7,diniz,1490.74
1999,7,fisichella,1753.98
1999,7,frentzen,1789.43
1999,7,gene,1479.95
1999,7,hakkinen,1989.82
1999,7,herbert,1452.81
1999,7,irvine,1903.75
1999,7,michael_schumacher,1832.27
1999,7,panis,1641.07
1999,7,ralf_schumacher,1853.87
1999,7,rosa,1549.65
1999,7,takagi,1406.44
1999,7,trulli,1607.74
1999,7,villeneuve,1484.74
1999,7,wurz,1456.95
1999,7,zanardi,1532.88
1999,7,zonta,1577.26
1999,8,alesi,1442.35
1999,8,badoer,1477.41
1999,8,barrichello,1692.06
1999,8,coulthard,1761.17
1999,8,damon_hill,1673.98
1999,8,diniz,1632.0
1999,8,fisichella,1771.72
1999,8,frentzen,1844.0
1999,8,gene,1478.95
1999,8,hakkinen,1730.72
1999,8,herbert,1513.71
1999,8,irvine,1953.83
1999,8,michael_schumacher,1564.13
1999,8,panis,1606.04
1999,8,ralf_schumacher,1902.64
1999,8,rosa,1420.68
1999,8,takagi,1416.41
1999,8,trulli,1653.92
1999,8,villeneuve,1416.2
1999,8,wurz,1549.88
1999,8,zanardi,1577.6
1999,8,zonta,1500.74
1999,9,alesi,1424.81
1999,9,badoer,1513.79
1999,9,barrichello,1587.45
1999,9,coulthard,1857.16
1999,9,damon_hill,1708.93
1999,9,diniz,1715.6
1999,9,fisichella,1700.96
1999,9,frentzen,1879.67
1999,9,gene,1546.59
1999,9,hakkinen,1822.16
1999,9,herbert,1518.4
1999,9,irvine,2007.42
1999,9,panis,1637.54
1999,9,ralf_schumacher,1604.51
1999,9,rosa,1393.15
1999,9,salo,1655.58
1999,9,takagi,1336.83
1999,9,trulli,1712.8
1999,9,villeneuve,1355.02
1999,9,wurz,1683.02
1999,9,zanardi,1470.54
1999,9,zonta,1493.65
1999,10,alesi,1562.36
1999,10,badoer,1582.5
1999,10,barrichello,1460.23
1999,10,coulthard,1873.21
1999,10,damon_hill,1577.12
1999,10,diniz,1498.01
1999,10,fisichella,1541.06
1999,10,frentzen,1921.77
1999,10,gene,1618.32
1999,10,hakkinen,1713.0
1999,10,herbert,1568.5
1999,10,irvine,2050.66
1999,10,panis,1720.47
1999,10,ralf_schumacher,1730.68
1999,10,rosa,1475.15
1999,10,salo,1791.38
1999,10,takagi,1370.22
1999,10,trulli,1563.59
1999,10,villeneuve,1297.36
1999,10,wurz,1731.78
1999,10,zanardi,1490.79
1999,10,zonta,1487.41
1999,11,alesi,1512.2
1999,11,badoer,1557.84
1999,11,barrichello,1625.21
1999,11,coulthard,1932.94
1999,11,damon_hill,1679.89
1999,11,diniz,1386.25
1999,11,fisichella,1447.86
1999,11,frentzen,1935.86
1999,11,gene,1528.41
1999,11,hakkinen,1839.46
1999,11,herbert,1597.6
1999,11,irvine,2050.38
1999,11,panis,1703.64
1999,11,ralf_schumacher,1725.43
1999,11,rosa,1476.81
1999,11,salo,1714.28
1999,11,takagi,1322.21
1999,11,trulli,1640.83
1999,11,villeneuve,1307.96
1999,11,wurz,1758.48
1999,11,zanardi,1364.2
1999,11,zonta,1517.88
1999,12,alesi,1593.14
1999,12,badoer,1472.31
1999,12,barrichello,1645.83
1999,12,coulthard,1997.5
1999,12,damon_hill,1746.04
1999,12,diniz,1312.78
1999,12,fisichella,1520.58
1999,12,frentzen,1965.9
1999,12,gene,1488.76
1999,12,hakkinen,1913.17
1999,12,herbert,1462.11
1999,12,irvine,2035.95
1999,12,panis,1643.73
1999,12,ralf_schumacher,1790.92
1999,12,rosa,1439.92
1999,12,salo,1751.73
1999,12,takagi,1249.98
1999,12,trulli,1621.81
1999,12,villeneuve,1364.3
1999,12,wurz,1661.16
1999,12,zanardi,1516.82
1999,12,zonta,1431.14
1999,13,alesi,1642.45
1999,13,badoer,1419.01
1999,13,barrichello,1754.22
1999,13,coulthard,1979.59
1999,13,damon_hill,1721.62
1999,13,diniz,1278.83
1999,13,fisichella,1396.91
1999,13,frentzen,2026.29
1999,13,gene,1359.76
1999,13,hakkinen,1740.97
1999,13,herbert,1513.81
1999,13,irvine,1991.77
1999,13,panis,1642.09
1999,13,ralf_schumacher,1882.93
1999,13,rosa,1464.1
1999,13,salo,1839.93
1999,13,takagi,1355.23
1999,13,trulli,1544.77
1999,13,villeneuve,1515.16
1999,13,wurz,1516.62
1999,13,zanardi,1629.03
1999,13,zonta,1410.5
1999,14,alesi,1541.79
1999,14,badoer,1505.38
1999,14,barrichello,1842.06
1999,14,coulthard,1765.79
1999,14,damon_hill,1541.34
1999,14,diniz,1224.87
1999,14,fisichella,1456.48
1999,14,frentzen,1764.04
1999,14,gene,1548.7
1999,14,hakkinen,1802.03
1999,14,herbert,1721.43
1999,14,irvine,1938.3
1999,14,panis,1674.61
1999,14,ralf_schumacher,1913.15
1999,14,rosa,1516.07
1999,14,salo,1708.9
1999,14,takagi,1396.42
1999,14,trulli,1724.44
1999,14,villeneuve,1581.7
1999,14,wurz,1404.16
1999,14,zanardi,1504.01
1999,14,zonta,1549.87
1999,15,alesi,1647.63
1999,15,badoer,1489.99
1999,15,barrichello,1861.79
1999,15,coulthard,1624.23
1999,15,damon_hill,1413.86
1999,15,diniz,1342.62
1999,15,fisichella,1529.81
1999,15,frentzen,1796.12
1999,15,gene,1617.93
1999,15,hakkinen,1867.46
1999,15,herbert,1800.14
1999,15,irvine,1996.63
1999,15,michael_schumacher,1734.42
1999,15,panis,1506.88
1999,15,ralf_schumacher,1698.37
1999,15,rosa,1513.25
1999,15,takagi,1375.72
1999,15,trulli,1501.68
1999,15,villeneuve,1586.8
1999,15,wurz,1548.26
1999,15,zanardi,1575.12
1999,15,zonta,1452.08
1999,16,alesi,1721.04
1999,16,badoer,1463.59
1999,16,barrichello,1824.75
1999,16,coulthard,1525.95
1999,16,damon_hill,1366.43
1999,16,diniz,1457.53
1999,16,fisichella,1522.08
1999,16,frentzen,1846.44
1999,16,gene,1506.13
1999,16,hakkinen,1943.28
1999,16,herbert,1800.37
1999,16,irvine,2005.37
1999,16,michael_schumacher,1836.17
1999,16,panis,1406.37
1999,16,ralf_schumacher,1768.04
1999,16,rosa,1528.9
1999,16,takagi,1410.02
1999,16,trulli,1385.89
1999,16,villeneuve,1640.1
1999,16,wurz,1601.11
1999,16,zanardi,1412.38
1999,16,zonta,1508.89
2000,1,alesi,1609.9
2000,1,barrichello,1909.74
2000,1,button,1566.61
2000,1,coulthard,1449.78
2000,1,diniz,1523.94
2000,1,fisichella,1677.78
2000,1,frentzen,1717.02
2000,1,gene,1619.21
2000,1,hakkinen,1726.62
2000,1,heidfeld,1598.78
2000,1,herbert,1557.81
2000,1,irvine,1696.17
2000,1,mazzacane,1532.1
2000,1,michael_schumacher,1933.3
2000,1,ralf_schumacher,1857.37
2000,1,rosa,1434.0
2000,1,salo,1703.82
2000,1,trulli,1428.99
2000,1,verstappen,1405.94
2000,1,villeneuve,1763.58
2000,1,wurz,1691.11
2000,1,zonta,1653.44
2000,2,alesi,1518.92
2000,2,barrichello,1737.03
2000,2,button,1687.17
2000,2,coulthard,1536.56
2000,2,diniz,1419.27
2000,2,fisichella,1812.57
2000,2,frentzen,1820.71
2000,2,gene,1600.11
2000,2,hakkinen,1644.34
2000,2,heidfeld,1495.96
2000,2,herbert,1581.98
2000,2,irvine,1597.93
2000,2,mazzacane,1601.29
2000,2,michael_schumacher,1995.46
2000,2,ralf_schumacher,1875.47
2000,2,rosa,1576.8
2000,2,salo,1503.88
2000,2,trulli,1638.07
2000,2,verstappen,1577.42
2000,2,villeneuve,1619.75
2000,2,wurz,1530.59
2000,2,zonta,1685.69
2000,3,alesi,1466.67
2000,3,barrichello,1814.88
2000,3,button,1526.39
2000,3,coulthard,1715.0
2000,3,diniz,1569.01
2000,3,fisichella,1743.94
2000,3,frentzen,1566.85
2000,3,gene,1461.97
2000,3,hakkinen,1791.91
2000,3,heidfeld,1435.32
2000,3,herbert,1628.72
2000,3,irvine,1687.34
2000,3,mazzacane,1593.78
2000,3,michael_schumacher,2041.13
2000,3,ralf_schumacher,1682.48
2000,3,rosa,1531.12
2000,3,salo,1650.78
2000,3,trulli,1581.36
2000,3,verstappen,1564.18
2000,3,villeneuve,1731.75
2000,3,wurz,1616.31
2000,3,zonta,1656.13
2000,4,alesi,1565.05
2000,4,barrichello,1596.68
2000,4,button,1677.95
2000,4,coulthard,1845.63
2000,4,diniz,1607.37
2000,4,fisichella,1771.24
2000,4,frentzen,1508.93
2000,4,gene,1496.65
2000,4,hakkinen,1878.88
2000,4,heidfeld,1412.55
2000,4,herbert,1624.76
2000,4,irvine,1641.7
2000,4,mazzacane,1556.14
2000,4,michael_schumacher,2041.24
2000,4,ralf_schumacher,1783.26
2000,4,rosa,1421.47
2000,4,salo,1702.28
2000,4,trulli,1693.27
2000,4,verstappen,1423.41
2000,4,villeneuve,1616.88
2000,4,wurz,1667.18
2000,4,zonta,1524.49
2000,5,alesi,1454.86
2000,5,barrichello,1744.77
2000,5,button,1570.56
2000,5,coulthard,1917.43
2000,5,diniz,1444.29
2000,5,fisichella,1756.76
2000,5,frentzen,1649.71
2000,5,gene,1516.77
2000,5,hakkinen,1956.51
2000,5,heidfeld,1429.73
2000,5,herbert,1608.29
2000,5,irvine,1649.48
2000,5,mazzacane,1535.03
2000,5,michael_schumacher,2008.28
2000,5,ralf_schumacher,1843.73
2000,5,rosa,1348.18
2000,5,salo,1747.82
2000,5,trulli,1663.39
2000,5,verstappen,1402.22
2000,5,villeneuve,1501.67
2000,5,wurz,1679.97
2000,5,zonta,1627.53
2000,6,alesi,1562.28
2000,6,barrichello,1823.09
2000,6,button,1615.52
2000,6,coulthard,1955.09
2000,6,diniz,1589.77
2000,6,fisichella,1814.91
2000,6,frentzen,1497.43
2000,6,gene,1518.0
2000,6,hakkinen,1999.98
2000,6,herbert,1621.55
2000,6,irvine,1562.59
2000,6,mazzacane,1628.18
2000,6,michael_schumacher,2056.17
2000,6,ralf_schumacher,1643.44
2000,6,rosa,1546.27
2000,6,salo,1570.68
2000,6,trulli,1488.77
2000,6,verstappen,1393.46
2000,6,villeneuve,1491.4
2000,6,wurz,1647.93
2000,6,zonta,1600.77
2000,7,alesi,1502.05
2000,7,barrichello,1904.44
2000,7,button,1466.18
2000,7,coulthard,2016.37
2000,7,diniz,1534.51
2000,7,fisichella,1882.85
2000,7,frentzen,1576.77
2000,7,gene,1442.65
2000,7,hakkinen,1962.24
2000,7,heidfeld,1568.9
2000,7,herbert,1665.21
2000,7,irvine,1708.74
2000,7,mazzacane,1523.38
2000,7,michael_schumacher,1894.59
2000,7,ralf_schumacher,1598.65
2000,7,rosa,1408.98
2000,7,salo,1697.77
2000,7,trulli,1492.27
2000,7,verstappen,1496.93
2000,7,villeneuve,1622.31
2000,7,wurz,1501.06
2000,7,zonta,1590.14
2000,8,alesi,1430.98
2000,8,barrichello,1962.37
2000,8,button,1542.39
2000,8,coulthard,1957.55
2000,8,diniz,1599.67
2000,8,fisichella,1930.57
2000,8,frentzen,1441.13
2000,8,gene,1446.12
2000,8,hakkinen,1971.14
2000,8,heidfeld,1453.47
2000,8,herbert,1475.41
2000,8,irvine,1651.97
2000,8,mazzacane,1559.58
2000,8,michael_schumacher,1971.76
2000,8,ralf_schumacher,1571.96
2000,8,rosa,1406.85
2000,8,salo,1561.36
2000,8,trulli,1636.27
2000,8,verstappen,1655.36
2000,8,villeneuve,1569.48
2000,8,wurz,1596.41
2000,8,zonta,1665.2
2000,9,alesi,1471.06
2000,9,barrichello,1990.67
2000,9,button,1633.81
2000,9,coulthard,2020.67
2000,9,diniz,1621.69
2000,9,fisichella,1861.21
2000,9,frentzen,1589.75
2000,9,gene,1462.79
2000,9,hakkinen,2014.0
2000,9,heidfeld,1518.22
2000,9,herbert,1380.86
2000,9,irvine,1618.97
2000,9,mazzacane,1465.54
2000,9,michael_schumacher,1764.7
2000,9,ralf_schumacher,1699.97
2000,9,rosa,1405.99
2000,9,salo,1615.34
2000,9,trulli,1722.99
2000,9,verstappen,1504.46
2000,9,villeneuve,1714.41
2000,9,wurz,1503.84
2000,9,zonta,1476.04
2000,10,alesi,1459.24
2000,10,barrichello,2010.55
2000,10,burti,1560.27
2000,10,button,1738.15
2000,10,coulthard,2050.63
2000,10,diniz,1664.52
2000,10,fisichella,1586.28
2000,10,frentzen,1476.71
2000,10,gene,1587.34
2000,10,hakkinen,2062.61
2000,10,heidfeld,1504.52
2000,10,herbert,1554.8
2000,10,mazzacane,1522.83
2000,10,michael_schumacher,1561.06
2000,10,ralf_schumacher,1626.12
2000,10,rosa,1401.15
2000,10,salo,1711.27
2000,10,trulli,1521.35
2000,10,verstappen,1443.83
2000,10,villeneuve,1803.57
2000,10,wurz,1579.28
2000,10,zonta,1511.93
2000,11,alesi,1401.72
2000,11,barrichello,2059.79
2000,11,button,1815.19
2000,11,coulthard,2056.97
2000,11,diniz,1539.06
2000,11,fisichella,1426.27
2000,11,frentzen,1513.1
2000,11,gene,1527.18
2000,11,hakkinen,2084.06
2000,11,heidfeld,1546.5
2000,11,herbert,1441.75
2000,11,irvine,1646.22
2000,11,mazzacane,1573.86
2000,11,michael_schumacher,1428.46
2000,11,ralf_schumacher,1696.95
2000,11,rosa,1578.87
2000,11,salo,1782.32
2000,11,trulli,1604.93
2000,11,verstappen,1475.99
2000,11,villeneuve,1791.72
2000,11,wurz,1506.12
2000,11,zonta,1499.71
2000,12,alesi,1310.47
2000,12,barrichello,2048.37
2000,12,button,1783.29
2000,12,coulthard,2063.59
2000,12,diniz,1449.7
2000,12,fisichella,1362.28
2000,12,frentzen,1642.87
2000,12,gene,1510.28
2000,12,hakkinen,2122.42
2000,12,heidfeld,1419.14
2000,12,herbert,1407.39
2000,12,irvine,1692.18
2000,12,mazzacane,1504.85
2000,12,michael_schumacher,1647.75
2000,12,ralf_schumacher,1772.77
2000,12,rosa,1524.33
2000,12,salo,1746.31
2000,12,trulli,1682.74
2000,12,verstappen,1513.27
2000,12,villeneuve,1719.18
2000,12,wurz,1562.9
2000,12,zonta,1510.65
2000,13,alesi,1300.79
2000,13,barrichello,1783.93
2000,13,button,1833.59
2000,13,coulthard,2052.96
2000,13,diniz,1528.6
2000,13,fisichella,1299.91
2000,13,frentzen,1727.71
2000,13,gene,1515.7
2000,13,hakkinen,2155.63
2000,13,heidfeld,1356.64
2000,13,herbert,1549.38
2000,13,irvine,1693.42
2000,13,mazzacane,1461.21
2000,13,michael_schumacher,1790.87
2000,13,ralf_schumacher,1857.21
2000,13,rosa,1490.25
2000,13,salo,1742.86
2000,13,trulli,1482.12
2000,13,verstappen,1500.51
2000,13,villeneuve,1759.57
2000,13,wurz,1564.48
2000,13,zonta,1549.4
2000,14,alesi,1414.69
2000,14,barrichello,1627.55
2000,14,button,1691.04
2000,14,coulthard,1786.09
2000,14,diniz,1628.55
2000,14,fisichella,1432.66
2000,14,frentzen,1547.23
2000,14,gene,1604.1
2000,14,hakkinen,2163.96
2000,14,heidfeld,1433.61
2000,14,herbert,1505.92
2000,14,irvine,1493.53
2000,14,mazzacane,1554.09
2000,14,michael_schumacher,1903.62
2000,14,ralf_schumacher,1918.3
2000,14,rosa,1390.5
2000,14,salo,1774.75
2000,14,trulli,1419.25
2000,14,verstappen,1675.47
2000,14,villeneuve,1661.24
2000,14,wurz,1698.04
2000,14,zonta,1672.52
2000,15,alesi,1478.67
2000,15,barrichello,1782.89
2000,15,button,1513.22
2000,15,coulthard,1832.27
2000,15,diniz,1688.55
2000,15,fisichella,1422.4
2000,15,frentzen,1718.92
2000,15,gene,1608.49
2000,15,hakkinen,1847.2
2000,15,heidfeld,1556.86
2000,15,herbert,1567.94
2000,15,irvine,1625.82
2000,15,mazzacane,1545.38
2000,15,michael_schumacher,1979.27
2000,15,ralf_schumacher,1744.42
2000,15,rosa,1413.49
2000,15,salo,1576.18
2000,15,trulli,1332.39
2000,15,verstappen,1548.51
2000,15,villeneuve,1770.96
2000,15,wurz,1695.71
2000,15,zonta,1747.19
2000,16,alesi,1385.51
2000,16,barrichello,1846.09
2000,16,button,1668.2
2000,16,coulthard,1893.5
2000,16,diniz,1676.54
2000,16,fisichella,1466.91
2000,16,frentzen,1542.1
2000,16,gene,1544.0
2000,16,hakkinen,1919.17
2000,16,heidfeld,1482.13
2000,16,herbert,1669.73
2000,16,irvine,1687.48
2000,16,mazzacane,1524.08
2000,16,michael_schumacher,2030.02
2000,16,ralf_schumacher,1605.32
2000,16,rosa,1497.56
2000,16,salo,1627.7
2000,16,trulli,1426.46
2000,16,verstappen,1410.31
2000,16,villeneuve,1805.97
2000,16,wurz,1544.96
2000,16,zonta,1742.98
2000,17,alesi,1491.19
2000,17,barrichello,1903.99
2000,17,button,1544.39
2000,17,coulthard,1953.2
2000,17,diniz,1480.73
2000,17,fisichella,1576.15
2000,17,frentzen,1454.9
2000,17,gene,1488.99
2000,17,hakkinen,1938.69
2000,17,heidfeld,1383.62
2000,17,herbert,1609.86
2000,17,irvine,1756.04
2000,17,mazzacane,1541.01
2000,17,michael_schumacher,2072.55
2000,17,ralf_schumacher,1541.34
2000,17,rosa,1410.82
2000,17,salo,1687.85
2000,17,trulli,1499.15
2000,17,verstappen,1524.36
2000,17,villeneuve,1846.11
2000,17,wurz,1654.81
2000,17,zonta,1636.98
2001,1,alesi,1573.38
2001,1,alonso,1531.61
2001,1,barrichello,1941.01
2001,1,bernoldi,1385.6
2001,1,burti,1630.08
2001,1,button,1524.92
2001,1,coulthard,1994.78
2001,1,fisichella,1559.49
2001,1,frentzen,1616.94
2001,1,hakkinen,1714.35
2001,1,heidfeld,1590.94
2001,1,irvine,1699.58
2001,1,marques,1339.02
2001,1,mazzacane,1392.48
2001,1,michael_schumacher,2107.03
2001,1,montoya,1482.56
2001,1,panis,1555.44
2001,1,raikkonen,1627.43
2001,1,ralf_schumacher,1459.44
2001,1,trulli,1465.19
2001,1,verstappen,1576.52
2001,1,villeneuve,1621.31
2001,2,alesi,1624.19
2001,2,alonso,1534.66
2001,2,barrichello,1981.88
2001,2,bernoldi,1362.71
2001,2,burti,1641.55
2001,2,button,1564.64
2001,2,coulthard,2006.55
2001,2,fisichella,1516.39
2001,2,frentzen,1729.59
2001,2,hakkinen,1757.41
2001,2,heidfeld,1502.3
2001,2,irvine,1513.09
2001,2,marques,1400.64
2001,2,mazzacane,1469.04
2001,2,michael_schumacher,2134.11
2001,2,montoya,1404.63
2001,2,panis,1414.74
2001,2,raikkonen,1439.32
2001,2,ralf_schumacher,1620.18
2001,2,trulli,1577.27
2001,2,verstappen,1658.51
2001,2,villeneuve,1535.72
2001,3,alesi,1669.93
2001,3,alonso,1437.63
2001,3,barrichello,1670.85
2001,3,bernoldi,1314.43
2001,3,burti,1514.8
2001,3,button,1602.17
2001,3,coulthard,2053.18
2001,3,fisichella,1639.01
2001,3,frentzen,1683.42
2001,3,hakkinen,1515.97
2001,3,heidfeld,1679.2
2001,3,irvine,1491.46
2001,3,marques,1523.09
2001,3,mazzacane,1482.78
2001,3,michael_schumacher,2141.04
2001,3,montoya,1409.45
2001,3,panis,1611.33
2001,3,raikkonen,1498.2
2001,3,ralf_schumacher,1586.13
2001,3,trulli,1690.55
2001,3,verstappen,1540.32
2001,3,villeneuve,1634.16
2001,4,alesi,1684.03
2001,4,alonso,1332.2
2001,4,barrichello,1778.54
2001,4,bernoldi,1454.99
2001,4,burti,1560.45
2001,4,button,1594.52
2001,4,coulthard,2069.88
2001,4,fisichella,1548.29
2001,4,frentzen,1738.86
2001,4,hakkinen,1670.14
2001,4,heidfeld,1720.91
2001,4,irvine,1480.0
2001,4,marques,1532.85
2001,4,mazzacane,1425.75
2001,4,michael_schumacher,1823.95
2001,4,montoya,1447.86
2001,4,panis,1665.44
2001,4,raikkonen,1404.69
2001,4,ralf_schumacher,1755.19
2001,4,trulli,1758.63
2001,4,verstappen,1412.31
2001,4,villeneuve,1529.61
2001,5,alesi,1677.62
2001,5,alonso,1416.7
2001,5,barrichello,1613.87
2001,5,bernoldi,1377.84
2001,5,burti,1590.4
2001,5,button,1541.41
2001,5,coulthard,2025.41
2001,5,fisichella,1531.32
2001,5,frentzen,1506.48
2001,5,hakkinen,1685.1
2001,5,heidfeld,1764.41
2001,5,irvine,1426.22
2001,5,marques,1489.45
2001,5,michael_schumacher,1911.33
2001,5,montoya,1660.7
2001,5,panis,1715.5
2001,5,raikkonen,1545.41
2001,5,ralf_schumacher,1567.34
2001,5,rosa,1331.77
2001,5,trulli,1817.11
2001,5,verstappen,1485.7
2001,5,villeneuve,1693.08
2001,6,alesi,1672.63
2001,6,alonso,1436.99
2001,6,barrichello,1745.73
2001,6,bernoldi,1377.01
2001,6,burti,1606.48
2001,6,button,1562.05
2001,6,coulthard,2062.33
